,PersonId,MemberName,MemberLastName_x,MemberFirstName_x,MemberFullDisplayName_x,MemberSortName_x,MemberTitle_x,PartyName_x,PartyOrganisationId_x,ConstituencyName_x,ConstituencyId_x,MemberImgUrl_x,MemberPrefix_x,AffiliationId_x,MemberName_x,MemberLastName_y,MemberFirstName_y,MemberFullDisplayName_y,MemberSortName_y,MemberTitle_y,PartyName_y,PartyOrganisationId_y,ConstituencyName_y,ConstituencyId_y,MemberImgUrl_y,MemberPrefix_y,AddressId,MemberName_y,AddressType,RoomNumber,Address1,Townland,Ward,TownCity,Postcode,EmaiAddress,Latitude,Longitude,locTypeId,TelephoneNumber,Address3,Address2,AffiliationId_y,MemberFullDisplayName,RoleType,Role,OrganisationId,Organisation,AffiliationStart,AffiliationTitle
197,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2943,Mr Maurice Bradley,NIA Constituency Address,,22 NEW ROW,COLERAINE AND SUBURBS,,COLERAINE,BT52 1AF,maurice.bradley@mla.niassembly.gov.uk,55.1308681120400000,-6.6696580756880000,2,02870356990,,,19332,Mr Maurice Bradley,All Party Group Role,Assembly Party Group Member,1801,All Party Group on Press Freedom and Media Sustainability,2022-06-30T00:00:00+00:00,Assembly Party Group Member
198,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2943,Mr Maurice Bradley,NIA Constituency Address,,22 NEW ROW,COLERAINE AND SUBURBS,,COLERAINE,BT52 1AF,maurice.bradley@mla.niassembly.gov.uk,55.1308681120400000,-6.6696580756880000,2,02870356990,,,19153,Mr Maurice Bradley,All Party Group Role,Assembly Party Group Member,1720,All Party Group on Lung Health,2022-06-15T00:00:00+00:00,Assembly Party Group Member
199,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2943,Mr Maurice Bradley,NIA Constituency Address,,22 NEW ROW,COLERAINE AND SUBURBS,,COLERAINE,BT52 1AF,maurice.bradley@mla.niassembly.gov.uk,55.1308681120400000,-6.6696580756880000,2,02870356990,,,19020,Mr Maurice Bradley,Political Designation Role,Unionist,1,Northern Ireland Assembly,2022-05-13T00:00:00+00:00,Designation - Unionist
200,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2943,Mr Maurice Bradley,NIA Constituency Address,,22 NEW ROW,COLERAINE AND SUBURBS,,COLERAINE,BT52 1AF,maurice.bradley@mla.niassembly.gov.uk,55.1308681120400000,-6.6696580756880000,2,02870356990,,,18832,Mr Maurice Bradley,Assembly Membership Role,MLA,1,Northern Ireland Assembly,2022-05-05T18:46:00+00:00,MLA - East Londonderry
201,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2943,Mr Maurice Bradley,NIA Constituency Address,,22 NEW ROW,COLERAINE AND SUBURBS,,COLERAINE,BT52 1AF,maurice.bradley@mla.niassembly.gov.uk,55.1308681120400000,-6.6696580756880000,2,02870356990,,,18833,Mr Maurice Bradley,Political Party Role,Party Member,20,Democratic Unionist Party,2022-05-05T18:46:00+00:00,Party Member
202,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2845,Mr Maurice Bradley,NIA Office Address,Room 357,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,maurice.bradley@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19512,Mr Maurice Bradley,All Party Group Role,Assembly Party Group Member,1670,All Party Group on Parental Participation in Education,2022-07-11T00:00:00+00:00,Assembly Party Group Member
203,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2845,Mr Maurice Bradley,NIA Office Address,Room 357,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,maurice.bradley@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19533,Mr Maurice Bradley,All Party Group Role,Assembly Party Group Member,1742,All Party Group on Further and Higher Education,2022-07-11T00:00:00+00:00,Assembly Party Group Member
204,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2845,Mr Maurice Bradley,NIA Office Address,Room 357,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,maurice.bradley@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19332,Mr Maurice Bradley,All Party Group Role,Assembly Party Group Member,1801,All Party Group on Press Freedom and Media Sustainability,2022-06-30T00:00:00+00:00,Assembly Party Group Member
205,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2845,Mr Maurice Bradley,NIA Office Address,Room 357,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,maurice.bradley@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19153,Mr Maurice Bradley,All Party Group Role,Assembly Party Group Member,1720,All Party Group on Lung Health,2022-06-15T00:00:00+00:00,Assembly Party Group Member
206,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2845,Mr Maurice Bradley,NIA Office Address,Room 357,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,maurice.bradley@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19020,Mr Maurice Bradley,Political Designation Role,Unionist,1,Northern Ireland Assembly,2022-05-13T00:00:00+00:00,Designation - Unionist
207,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2845,Mr Maurice Bradley,NIA Office Address,Room 357,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,maurice.bradley@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18832,Mr Maurice Bradley,Assembly Membership Role,MLA,1,Northern Ireland Assembly,2022-05-05T18:46:00+00:00,MLA - East Londonderry
208,5798,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,18832,"Bradley, Maurice",Bradley,Maurice,Mr Maurice Bradley,BradleyMaurice,MLA - East Londonderry,Democratic Unionist Party,20,East Londonderry,3,http://aims.niassembly.gov.uk/images/mla/5798_s.jpg,Mr,2845,Mr Maurice Bradley,NIA Office Address,Room 357,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,maurice.bradley@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18833,Mr Maurice Bradley,Political Party Role,Party Member,20,Democratic Unionist Party,2022-05-05T18:46:00+00:00,Party Member
209,15,"Bradley, P J",Bradley,P J,Mr P J Bradley,BradleyP J,MLA - South Down,Social Democratic and Labour Party,23,South Down,14,http://aims.niassembly.gov.uk/images/mla/15_s.jpg,Mr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,293,"Bradley, Paula",Bradley,Paula,Ms Paula Bradley,BradleyPaula,MLA - North Belfast,Democratic Unionist Party,20,North Belfast,10,http://aims.niassembly.gov.uk/images/mla/293_s.jpg,Ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,5795,"Bradley, Sinéad",Bradley,Sinéad,Ms Sinéad Bradley,BradleySinéad,MLA - South Down,Social Democratic and Labour Party,23,South Down,14,http://aims.niassembly.gov.uk/images/mla/5795_s.jpg,Ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19654,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,1968,All Party Group on MS and Neurology,2023-06-26T00:00:00+00:00,Assembly Party Group Member
213,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19671,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Vice-Chairperson,1780,All Party Group on Women's Health,2023-06-08T00:00:00+00:00,Assembly Party Group Vice-Chairperson
214,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19610,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,269,All Party Group on Disability,2023-05-15T00:00:00+00:00,Assembly Party Group Member
215,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19458,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,1894,All Party Group on Arts,2022-07-01T00:00:00+00:00,Assembly Party Group Member
216,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19284,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,1538,All Party Group on ADHD,2022-06-30T00:00:00+00:00,Assembly Party Group Member
217,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19480,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,652,All Party Group on Mental Health,2022-06-29T00:00:00+00:00,Assembly Party Group Member
218,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19433,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,1667,All Party Group on Ethnic Minority Community,2022-06-29T00:00:00+00:00,Assembly Party Group Member
219,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19248,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,278,All Party Group on Visual Impairment,2022-06-28T00:00:00+00:00,Assembly Party Group Member
220,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19289,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,1666,All Party Group on Reducing Harm Related to Gambling,2022-06-27T00:00:00+00:00,Assembly Party Group Member
221,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19264,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Vice-Chairperson,1719,All Party Group on Terminal Illness,2022-06-24T00:00:00+00:00,Assembly Party Group Vice-Chairperson
222,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19440,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Vice-Chairperson,1833,All Party Group on Community Pharmacy,2022-06-23T00:00:00+00:00,Assembly Party Group Vice-Chairperson
223,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19137,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Secretary,2073,All Party Group on Rare Disease,2022-06-22T00:00:00+00:00,Assembly Party Group Secretary
224,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19253,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,1631,All Party Group on Climate Action,2022-06-22T00:00:00+00:00,Assembly Party Group Member
225,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19156,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Chairperson,273,All Party Group on Cancer,2022-06-15T00:00:00+00:00,Assembly Party Group Chairperson
226,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19147,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Vice-Chairperson,1720,All Party Group on Lung Health,2022-06-15T00:00:00+00:00,Assembly Party Group Vice-Chairperson
227,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,19095,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,1779,All Party Group on Carers,2022-06-08T00:00:00+00:00,Assembly Party Group Member
228,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18985,Ms Paula Bradshaw,Political Designation Role,Other,1,Northern Ireland Assembly,2022-05-13T00:00:00+00:00,Designation - Other
229,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18834,Ms Paula Bradshaw,Assembly Membership Role,MLA,1,Northern Ireland Assembly,2022-05-05T18:46:00+00:00,MLA - South Belfast
230,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2846,Ms Paula Bradshaw,NIA Office Address,Room 378,Parliament Buildings,Ballymiscaw,Stormont,Belfast,BT4 3XX,paula.bradshaw@mla.niassembly.gov.uk,54.5990757912099980,-5.8286016110869996,1,,,,18835,Ms Paula Bradshaw,Political Party Role,Party Member,19,Alliance Party,2022-05-05T18:46:00+00:00,Party Member
231,5794,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,18834,"Bradshaw, Paula",Bradshaw,Paula,Ms Paula Bradshaw,BradshawPaula,MLA - South Belfast,Alliance Party,19,South Belfast,13,http://aims.niassembly.gov.uk/images/mla/5794_s.jpg,Ms,2935,Ms Paula Bradshaw,NIA Constituency Address,,291 ORMEAU ROAD,BALLYNAFOY,,BELFAST,BT7 3GG,paula.bradshaw@mla.niassembly.gov.uk,54.5802454988600000,-5.9208357867900000,2,02890312819,,ORMEAU,19654,Ms Paula Bradshaw,All Party Group Role,Assembly Party Group Member,1968,All Party Group on MS and Neurology,2023-06-26T00:00:00+00:00,Assembly Party Group Member
